id;nome;email;telefone;data_nascimento;cidade;estado;cep;renda_mensal;data_compra_mais_recente;valor_compra_mais_recente;ativo;categoria_cliente
496;Henrique Xavier;henriquexavier@gmail.com;86905626289;2006-05-08;Maringá;PE;96451-185;R$ 600,00;29-01-2024;R$ 600,00;0;Bronze
497;Bruno Ibrahim;brunoibrahim@empresa.com.br;55 51 906525756; 1988-08-16 ;Belo Horizonte;SP;85985-228;600.00;2024-06-29;R$600,00;Sim;Gold
498;  Wagner Duarte  ;wagnerduarte@hotmail.com;11971779128;17 Jul 1954;  Campinas  ;BA;82193066;600;2024-10-12; 600,00 ;   sim   ;Platinum
499;  Henrique Esteves  ;;   (92) 96116-5309   ;1965-11-02;Florianópolis;SP;92185-061; 600,00 ;16-05-2024;R$ 600,00;1;Bronze
500;  João Zanetti  ;joaozanetti@hotmail.com;  +5586978368843  ;1958-02-09;Brasília;PA;98551-168; 600,00 ;28/05/2024;R$ 600,00;0;Bronze
501;  Iara Nogueira  ;iaranogueira@yahoo,com,br; (61) 96122-7402 ;18 Sep 1990;Fortaleza;RJ;96290791;R$600,00;10/06/2024; 600,00 ;   sim   ;Gold
502;Yasmin Esteves;yasminesteves@gmail.com;55 79 949729770;08/22/1979;Manaus;CE;82981-708; 600,00 ;10/08/2025;R$600,00;0;Gold
503;Iara Ibrahim;iaraibrahim@empresa.com.br;62992734133;09/04/1968;Recife;BA;86224-703;R$600,00;11-07-2024;600;Yes;Gold
504;  Quésia Ferreira  ;quesiaferreira@outlook.com;79929999142;1975-08-18;Londrina;AM;98044402;R$600,00;2024-03-14; 600,00 ;Não;Platinum
505;Rafael Silva;  rafaelsilva@empresa.com.br  ; (84) 98020-2770 ;21/11/1949;  Belém  ;RJ;84175802;R$ 600,00;11/10/2024;600;   sim   ;Gold
506;  Bruno Almeida  ;brunoalmeida@empresa.com.br;55 62 998905370;1964-09-22;Fortaleza;BA;85255-093; 600,00 ;27/01/2025;600;   sim   ;Bronze
507;Henrique Nogueira;henriquenogueira@yahoo.com.br;+5567917591051;1964-02-23;Campinas;AM;84927-756;R$600,00;2024-03-24;R$600,00;0;Platinum
508;Gabriela Vieira;gabrielavieira520@empresa.com.br;  85999374366  ;1981-03-31;Rio de Janeiro;GO;89524-920;R$600,00;2024-12-27;600.00;TRUE;Silver
509;Henrique Uchoa;henriqueuchoa586@yahoo.com.br; (83) 90335-9043 ;22-02-1969;  Campinas  ;RS;87180-874;600;2024-09-23;600.00;Yes;Silver
510;  Mariana Lima  ;  marianalima@hotmail.com  ;(92) 90820-5102;1969-12-27;Salvador;RS;87596892;600.00;15/11/2024;R$600,00;   sim   ;Bronze
511;Xavier Ferreira;xavierferreira@yahoo.com.br;(61) 99873-2262;07/01/1986;Salvador;RJ;88049805; 600,00 ;02/07/2024;R$ 600,00;   sim   ;Silver
512;Quésia Barbosa;  quesiabarbosa@hotmail,com  ; (81) 99402-5575 ;06/06/2002;Florianópolis;GO;89411-471;600.00;2024-03-09;600.00;Yes;Bronze
513;Quésia Oliveira;quesiaoliveira@empresa.com.br; (83) 94119-9576 ;24-10-1998;  Londrina  ;PR;92318-306;-;28-04-2024;R$ 600,00;1;Platinum
514;  Ulisses Yamamoto  ;ulissesyamamoto@empresa.com.br;  +5571964935005  ;03 Nov 1986;Fortaleza;RS;81682-251;R$600,00;2024-07-28;R$600,00;Yes;Platinum
515;Otávio Mendes;otaviomendes@yahoo.com.br;   (92) 97816-1663   ;1954-02-02;Belém;BA;96695-223;600.00;2025-07-29;R$ 600,00;Sim;Bronze
516;Lucas Teixeira;  lucasteixeira@outlook.com  ;  55 85 979878100  ;08 Apr 2004;  Joinville  ;RJ;83053-631;R$600,00;30/09/2024;600;Yes;Silver
517;Gabriela Nogueira;gabrielanogueira@yahoo.com.br;(67) 93450-1009;1987-01-06;São Paulo;CE;91230-631;R$ 600,00;20/05/2025;600.00;Não;Platinum
518;Rafael Xavier;rafaelxavier@outlook.com;+5591945705018;04 Oct 1989;Campinas;SC;84848-568; 600,00 ;2025-08-28;600;TRUE;Bronze
519;Diego Watanabe;diegowatanabe@outlook.com;+5571913294973;1983-10-10;Rio de Janeiro;PR;90092-241;R$600,00;2024-02-01;R$600,00;FALSE;Bronze
520;Nátaly Hernandez;natalyhernandez@empresa.com.br;  (83) 91357-2649  ;2007-07-26;Curitiba;PE;84373-298;R$600,00;2024-01-03;R$ 600,00;Yes;Bronze
521;  Sônia Cardoso  ;  soniacardoso597@outlook.com  ;+5521900034149;13/03/1992;  Londrina  ;AM;99862-872;600;18/10/2024; 600,00 ;Não;Platinum
522;  Wagner Jardim  ;wagnerjardim@outlook.com;81983376020;1963-11-22;Brasília;MG;99257896;600;07/06/2024;600;Não;Bronze
523;Yasmin Klein;yasminklein@empresa.com.br;(92 ) 99628-5956;07-03-1962;Londrina;SC;96305-474;600.00;2024-02-02;R$600,00;1;Silver
524;Karen Xavier;karenxavier@yahoo.com.br;51901213689;1957-08-04;Londrina;SC;93692-039;600.00;2025-05-22;R$ 600,00;No;Silver
525;Ana Duarte;anaduarte@empresa.com.br; (91) 94480-9697 ;01/08/1998;Recife;GO;80587-417;R$ 600,00;12/04/2025;R$600,00;TRUE;Gold
526;Otávio Teixeira;otavioteixeira@outlook.com; (21) 93759-5163 ;13/08/1980;Joinville;MG;80535-513;R$600,00;2024-03-18;600.00;   sim   ;Platinum
527;Vitória Barbosa;vitoriabarbosa@empresa.com.br;55 41 938477373;24-02-1952;Florianópolis;MG;88460-173;R$ 600,00;06/05/2025;R$600,00;Não;Silver
528;  Felipe Lima  ;felipelima@outlook.com;(31) 91248-3548;04 Mar 1955;Curitiba;SP;95769-684;600;27-05-2025;600.00;0;Bronze
529;Zuleica Gonçalves;zuleicagoncalves@outlook.com;+5531910393658; 30-08-2001 ;Joinville;BA;86958171;600.00;2025-02-02;R$600,00;Não;Platinum
530;Xavier Hernandez;xavierhernandez@yahoo.com.br;(81) 93262-1687;13/04/1982;Curitiba;PR;99485-533;600;19/04/2025;600;Yes;Bronze
531;Xavier Yamamoto;xavieryamamoto@empresa.com.br;;1979-01-21;  Belo Horizonte  ;RS;82461-510;600.00;25/02/2025;600;   sim   ;Gold
532;Wagner Cardoso;wagnercardoso@empresa.com.br;41943286468;28-05-1949;Florianópolis;AM;98099-673;R$ 600,00;17-07-2025;600.00;Não;Gold
533;Nátaly Cardoso;  natalycardoso@outlook.com  ;(11) 91750-8814;01/04/1998;Goiânia;SP;86066-664;600;10/09/2024;600.00;FALSE;Silver
534;  Xavier Watanabe  ;xavierwatanabe@empresa.com.br; (67) 99448-4072 ;08-05-1992;São Paulo;AM;88826-255;R$600,00;18-02-2025;600.00;1;Gold
535;Ana Duarte;anaduarte@hotmail.com;  (41 ) 94076-3170  ;1956-12-05;Fortaleza;GO;83629-849;R$ 600,00;25-04-2024;R$600,00;Sim;Silver
536;  Ulisses Zanetti  ;ulisseszanetti@outlook.com;  (67 ) 97264-4302  ;11-11-1988;Brasília;PA;85197-062;600.00;15/09/2024;R$600,00;1;Platinum
537;  Diego Jardim  ;diegojardim@outlook.com;91910698445;17-01-1980;Fortaleza;GO;87681-660;600;2024-08-13;R$600,00;Yes;Bronze
538;Diego Ibrahim;;  (91) 95082-7614  ;12/20/2004;Belo Horizonte;RS;97312003;600;11-08-2025;600.00;Yes;Platinum
539;Karen Almeida;karenalmeida@hotmail.com;(67 ) 94455-4268; 21-12-1966 ;  Goiânia  ;CE;97448-341; 600,00 ;2024-12-10;600.00;0;Silver
540;Eduarda Hernandez;eduardahernandez@gmail.com; (31) 91681-9987 ; 14-04-1948 ;Fortaleza;MG;99288-911;600;2025-08-24;R$ 600,00;Não;Gold
541;Zuleica Ibrahim;zuleicaibrahim@empresa.com.br;+5586945399864;03/09/1974;Curitiba;CE;93995-713;600.00;19/08/2025;R$600,00;TRUE;Bronze
542;Diego Uchoa;diegouchoa@outlook.com;+5521929394208; 2000-07-02 ;Manaus;PA;85043704;-;2024-07-28;600.00;TRUE;Platinum
543;Rafael Ferreira;rafaelferreira@yahoo.com.br; (47) 96800-2776 ;01/31/1998;Florianópolis;BA;94714435; 600,00 ;08/04/2025; 600,00 ;   sim   ;Silver
544;Xavier Zanetti;xavierzanetti@gmail.com;  (85 ) 91491-2889  ;01 Apr 1995;São Paulo;GO;96972-184; 600,00 ;17-08-2025;R$ 600,00;Yes;Bronze
545;Tiago Ribeiro;tiagoribeiro@hotmail.com;31942545278;13/10/1964;  Florianópolis  ;CE;90546471;600.00;28/03/2025;600.00;1;Bronze
546;Yasmin Almeida;  yasminalmeida@gmail.com  ;(51) 99598-2328;04-02-2003;Londrina;SP;90251-388;R$600,00;27-01-2024; 600,00 ;Yes;Gold
547;Felipe Cardoso;felipecardoso@hotmail.com;+5586985562255; 16 Jan 1979 ;Manaus;DF;99634050;R$ 600,00;2025-03-21;600;Sim;Bronze
548;Lucas Xavier;  lucasxavier@empresa.com.br  ;55 84 924455414;04/10/1960;Belém;PR;81737-416;600;12-02-2024;600;Sim;Platinum
549;Zuleica Almeida;zuleicaalmeida@empresa.com.br;21920057417;14-02-2001;Belo Horizonte;BA;88159528;R$ 600,00;30-06-2024;600;0;Platinum
550;Henrique Esteves;henriqueesteves@hotmail.com; (51) 98547-6038 ;26 May 1992;Curitiba;PE;81336-841;600.00;2024-11-13;600;Não;Platinum
551;Lucas Yamamoto;lucasyamamoto@gmail.com;(81 ) 95569-9904;25 Feb 1987;Recife;GO;87401748;R$ 600,00;2024-10-13;R$ 600,00;   sim   ;Bronze
552;Iara Klein;  iaraklein@hotmail.com  ;(79 ) 90615-5746;06/08/1962;Manaus;MG;87270826;600.00;18-11-2024;600;Não;Platinum
553;  Xavier Zanetti  ;xavierzanetti@gmail.com;+5561980704551;23/11/1951;Belém;PR;83123-472;R$600,00;2025-06-01;R$ 600,00;FALSE;Platinum
554;Ana Almeida;  anaalmeida@hotmail.com  ;(41) 95481-7799;16 May 1987;Joinville;MG;80100-903;R$600,00;17-10-2024;600;Não;Platinum
555;Bruno Cardoso;brunocardoso@gmail.com;71917839834;01 Jul 1957;Brasília;SC;82408-245;R$ 600,00;10/06/2024; 600,00 ;   sim   ;Silver
556;Wagner Xavier;wagnerxavier@outlook.com;21960101348;27/03/2007;Brasília;DF;86322-895;R$ 600,00;2024-05-11; 600,00 ;Sim;Bronze
557;  Carla Yamamoto  ;carlayamamoto@hotmail.com;+5561916373875;15 Jun 1961;Belém;PE;98395-659; 600,00 ;12-05-2025; 600,00 ;0;Platinum
558;Bruno Duarte;brunoduarte@empresa,com,br;+5561956135889;17-11-2002;  Joinville  ;PR;94795-707;600.00;07/05/2024;600.00;Não;Gold
559;Wagner Cardoso;wagnercardoso@outlook.com; (85) 94181-3713 ;08/02/1994;Campinas;AM;84757-548;R$600,00;12/04/2025;600;   sim   ;Gold
560;Sônia Duarte;soniaduarte@empresa.com.br;(61) 92869-4119;08/05/1995;Fortaleza;RJ;85079-407;R$600,00;2024-02-26;R$600,00;Sim;Platinum
561;Felipe Xavier;felipexavier@empresa.com.br;(62 ) 95337-6927;11-04-1945;  Joinville  ;BA;80981-562;R$ 600,00;30/04/2024;600;1;Gold
562;Eduarda Nogueira;eduardanogueira@gmail.com;(84) 91192-4549;01-06-1992;  Campinas  ;PA;93063554;600.00;2024-05-03;600.00;No;Gold
563;Bruno Almeida;  brunoalmeida@hotmail.com  ;   (91) 97114-7400   ;17/02/1963;  São Paulo  ;DF;81570968;R$600,00;16-07-2024; 600,00 ;FALSE;Bronze
564;Tiago Cardoso;tiagocardoso@outlook.com;(91 ) 93209-8263;27/03/1969;  Porto Alegre  ;SC;85318-059;600.00;2025-03-27;600;TRUE;Platinum
565;Vitória Esteves;vitoriaesteves@outlook,com;(86) 97768-7299;01/04/1992;Rio de Janeiro;RS;87605-091;R$ 600,00;18/07/2024;R$600,00;No;Platinum
566;  Lucas Mendes  ;lucasmendes@empresa.com.br;55 51 916652287;19-01-1991;  Brasília  ;DF;83973-194;R$600,00;22-05-2025;600.00;FALSE;Platinum
567;Bruno Xavier;brunoxavier@empresa.com.br; (91) 90704-2548 ;27 Sep 1980;São Paulo;MG;86116076;600;2024-05-25;R$ 600,00;0;Silver
568;  Rafael Ferreira  ;rafaelferreira@hotmail.com;(92 ) 95572-9049;21/10/1966;Maringá;PE;80955-346;600.00;30-06-2024; 600,00 ;FALSE;Platinum
569;Sônia Ribeiro;  soniaribeiro@yahoo.com.br  ; (86) 91000-7597 ;03/10/1977;Brasília;DF;87337-644;600.00;27/05/2024;R$ 600,00;Yes;Silver
570;Lucas Almeida;lucasalmeida@empresa.com.br;  (83 ) 99329-3463  ;12 Dec 1995;  Florianópolis  ;AM;87707-440;600.00;31/08/2025;600;   sim   ;Gold
571;Eduarda Barbosa;eduardabarbosa@gmail.com;55 92 970965108;12/14/1990;Porto Alegre;AM;97881-519;600;2024-03-27; 600,00 ;FALSE;Platinum
572;Lucas Ferreira;lucasferreira@empresa.com.br;51904298405;10/07/1999;Rio de Janeiro;SP;85043-857;R$600,00;08/07/2025;R$600,00;1;Platinum
573;Zuleica Uchoa;zuleicauchoa@empresa,com,br;(62 ) 96040-1849;01-08-2000;Curitiba;SC;85502-286;R$600,00;05/08/2025;R$600,00;Sim;Bronze
574;Felipe Queiroz;felipequeiroz@empresa.com.br;(71 ) 93042-5040;15/05/1996;Salvador;MG;86114-545;600.00;2024-06-17; 600,00 ;Não;Gold
575;Mariana Ferreira;marianaferreira@hotmail.com;55 62 956259679;06-02-1980;  Goiânia  ;BA;98306332;R$ 600,00;16-05-2025; 600,00 ;TRUE;Platinum
576;Henrique Almeida;henriquealmeida@empresa.com.br;55 31 918548884;05-03-1966;São Paulo;GO;90078-090;600;2024-03-29; 600,00 ;No;Platinum
577;Xavier Ferreira;xavierferreira@hotmail.com; (91) 91595-4901 ;18/07/2007;  Belém  ;AM;94962-392;600;30/03/2024;600.00;FALSE;Silver
578;Bruno Teixeira;  brunoteixeira370@hotmail.com  ; (91) 98630-6706 ;28-03-1950;Porto Alegre;BA;97659-452;R$600,00;20-08-2025;R$600,00;1;Platinum
579;Xavier Vieira;xaviervieira@outlook.com;  55 79 947193912  ;1947-04-13;Belo Horizonte;DF;90054-381;R$600,00;07/01/2024;600;Sim;Silver
580;Ulisses Duarte;ulissesduarte349@outlook.com;55 91 933437974;06 May 2000;Belo Horizonte;RS;93863-459; 600,00 ;17/05/2025; 600,00 ;0;Silver
581;  Xavier Almeida  ;;55 71 934262140;31/01/1962;Florianópolis;DF;83034-060;R$ 600,00;26-05-2024;600.00;Sim;Gold
582;Felipe Gonçalves;felipegoncalves@yahoo.com.br;(83 ) 98498-2426;10-05-1968;Florianópolis;CE;85071-883;R$600,00;2024-09-29;600;Yes;Platinum
583;Vitória Xavier;  vitoriaxavier@empresa.com.br  ;(51 ) 97201-2981;06/29/1964;Rio de Janeiro;MG;85653-158;600.00;09/07/2024;R$600,00;FALSE;Silver
584;Diego Xavier;diegoxavier@outlook.com;+5562990623357;1993-06-18;Belém;GO;96026-742;600.00;2024-11-11; 600,00 ;1;Bronze
585;João Hernandez;joaohernandez@empresa.com.br; (86) 91908-3956 ;1951-04-09;  Maringá  ;AM;83686-219;600.00;09-09-2024;R$600,00;0;Platinum
586;  Quésia Hernandez  ;  quesiahernandez@gmail.com  ;55 81 965061889;03 Jun 1999;São Paulo;RS;86900-709; 600,00 ;02-06-2025;R$600,00;0;Gold
587;Ulisses Ribeiro;ulissesribeiro@gmail.com;21933091284;25-06-1996;Fortaleza;PA;98694-920;R$ 600,00;2024-03-09; 600,00 ;Yes;Silver
588;Xavier Silva;xaviersilva@gmail.com;55 91 931591928;08/13/2006;Curitiba;CE;84945749;R$ 600,00;27/04/2024;600.00;1;Bronze
589;Otávio Nogueira;otavionogueira@hotmail.com; (31) 91899-2846 ;12 Nov 1947;Porto Alegre;PR;88148-202;R$ 600,00;17-12-2024; 600,00 ;   sim   ;Platinum
590;Mariana Klein;marianaklein@gmail.com;;05 Feb 1995;Manaus;SP;84411-153;600;2024-05-23;R$ 600,00;Sim;Gold
591;Lucas Lima;  lucaslima@gmail.com  ;+5561993206656;15/09/1985;Londrina;DF;97682-375;R$ 600,00;2024-07-14;600.00;FALSE;Gold
592;Carla Xavier;  carlaxavier@gmail.com  ; (41) 95928-3653 ;09 Jul 1950;Londrina;RJ;93511233; 600,00 ;2024-03-28; 600,00 ;1;Bronze
593;Karen Ibrahim;karenibrahim@hotmail.com;  +5562946761530  ;28 May 2002;Curitiba;PE;94510-604;R$600,00;11-11-2024; 600,00 ;Não;Gold
594;Henrique Ibrahim;henriqueibrahim@gmail.com;  55 11 918111722  ;05/08/1963;Belo Horizonte;BA;94723-408;R$ 600,00;26-02-2025;R$ 600,00;No;Bronze
595;  Ana Queiroz  ;  anaqueiroz@outlook.com  ;   (41) 95615-1996   ;01 Nov 1949;  Joinville  ;CE;91833-993;R$ 600,00;06/12/2024;600.00;Sim;Gold
596;  Wagner Gonçalves  ;wagnergoncalves@empresa.com.br;(81 ) 97320-7978;29-06-1945;Salvador;MG;94400-944;R$ 600,00;24-07-2024; 600,00 ;1;Silver
597;Sônia Cardoso;  soniacardoso@hotmail.com  ;   (67) 96602-7796   ;16 Jul 1949;Belém;PR;80643-766;R$ 600,00;23/04/2025;R$ 600,00;TRUE;Bronze
598;Wagner Silva;wagnersilva@outlook.com;(31) 95188-3820;31 Jul 1989;  Joinville  ;AM;86509-474;600;2025-06-25; 600,00 ;No;Bronze
599;João Duarte;joaoduarte@yahoo.com.br;55 21 979468862;1961-06-03;Fortaleza;DF;94616826;600;11-06-2025;R$600,00;TRUE;Bronze
600;  Vitória Esteves  ;vitoriaesteves@yahoo.com.br;   (51) 91731-2458   ;07/13/1953;Florianópolis;PA;84803918;R$ 600,00;26/03/2024;600;FALSE;Platinum
601;Ulisses Silva;  ulissessilva@empresa,com,br  ;92965375260;1991-01-14;Florianópolis;CE;80377552;600;26-03-2025; 600,00 ;FALSE;Platinum
602;  Paula Vieira  ;  paulavieira@hotmail.com  ;+5583914992376;27 Oct 1998;Londrina;AM;98959-965;600;31/05/2025;600.00;0;Platinum
603;Sônia Lima;sonialima@gmail.com;   (84) 91843-6809   ;09-02-1965;Fortaleza;RS;85954-299; 600,00 ;28/12/2024; 600,00 ;0;Platinum
604;Tiago Mendes;;67974229383;1979-08-17;  Maringá  ;BA;89018-555;600;30-12-2024;R$ 600,00;No;Platinum
605;Iara Ribeiro;  iararibeiro447@empresa.com.br  ;+5567964748856;12/24/1946;Joinville;AM;83701-600;R$ 600,00;2024-04-01;R$600,00;Não;Silver
606;Ulisses Ferreira;ulissesferreira@hotmail.com;+5584900066598;21 Jun 1953;São Paulo;SC;89898507; 600,00 ;23/01/2024; 600,00 ;FALSE;Gold
607;Gabriela Watanabe;gabrielawatanabe@gmail.com;  55 86 979332070  ;01/18/1994;Salvador;AM;83175278; 600,00 ;2024-01-03;R$ 600,00;0;Silver
608;Karen Teixeira;karenteixeira@yahoo.com.br;(92 ) 94079-7485;09/01/1973;Maringá;BA;83625-127;R$600,00;2025-08-25; 600,00 ;FALSE;Bronze
609;Paula Lima;;;2003-02-07;Brasília;SC;99644-057;600.00;2025-08-16;R$600,00;FALSE;Gold
610;Zuleica Esteves;zuleicaesteves943@empresa.com.br; (83) 94488-8125 ;16-04-1946;São Paulo;PE;97613913;600;2025-01-07;600.00;0;Gold
611;Gabriela Zanetti;gabrielazanetti@empresa,com,br; (81) 94228-7626 ;23 Sep 1954;Florianópolis;SC;93942-164;600;21/12/2024;R$ 600,00;Sim;Bronze
612;Otávio Nogueira;otavionogueira@yahoo.com.br;  (79) 91103-7392  ;28-02-1990;Florianópolis;SP;80200-778;R$ 600,00;13-06-2025;600;1;Bronze
613;Paula Watanabe;paulawatanabe@empresa.com.br;81972751223;19/03/1958;Campinas;RJ;87497-753;R$600,00;24/02/2024;R$ 600,00;   sim   ;Gold
614;Mariana Yamamoto;marianayamamoto@yahoo.com.br;+5581943379422;04-02-1974;Belo Horizonte;GO;88338-312;600.00;01/10/2024; 600,00 ;Sim;Platinum
615;  Carla Duarte  ;carladuarte@hotmail.com; (92) 98048-2390 ; 1988-11-23 ;Brasília;MG;82384-919;600;22-07-2025;600.00;1;Silver
616;Tiago Zanetti;tiagozanetti@hotmail.com;55 61 905437334;12/07/1968;Fortaleza;BA;81171-878; 600,00 ;04/12/2024;600.00;TRUE;Bronze
617;Mariana Oliveira;marianaoliveira@outlook.com;51945685163;11/12/1963;Goiânia;PE;98103109;R$ 600,00;2024-03-08; 600,00 ;No;Platinum
618;Henrique Uchoa;henriqueuchoa@hotmail.com;55 67 988287324;12/16/2006;Campinas;BA;83429-280; 600,00 ;2024-11-18;600.00;Yes;Platinum
619;Xavier Teixeira;  xavierteixeira@yahoo.com.br  ;55 61 991214709;02/11/1955;Joinville;AM;96943-887;R$ 600,00;05/02/2025;600.00;No;Silver
620;Diego Barbosa;  diegobarbosa@gmail.com  ; (31) 98552-7323 ;03/29/2005;  Belo Horizonte  ;PR;80367560; 600,00 ;07-05-2025; 600,00 ;1;Bronze
621;Xavier Hernandez;xavierhernandez@outlook.com;(31) 99660-9361;30-06-1962;Salvador;DF;80119-203; 600,00 ;2025-08-25;600.00;Não;Bronze
622;Ana Lima;analima@outlook.com;(85) 91221-6429;07/02/1969;São Paulo;PA;82958-720;R$600,00;2025-02-06;R$600,00;TRUE;Bronze
623;  Rafael Klein  ;;  55 86 906879565  ;1994-09-13;Recife;BA;92727-621;600.00;04-08-2025;600;1;Silver
624;  Ulisses Silva  ;ulissessilva@empresa.com.br;31959651501; 10 Oct 1985 ;Campinas;CE;82850-135;R$ 600,00;31/08/2025; 600,00 ;Yes;Bronze
625;Quésia Silva;  quesiasilva@hotmail.com  ;+5511993657038;27 Apr 1986;Maringá;BA;89725-394;600;02-04-2024;R$ 600,00;Yes;Platinum
626;Rafael Esteves;  rafaelesteves@empresa.com.br  ;+5567929003665;16-10-1949;Londrina;AM;98138-354;R$ 600,00;2025-01-10;R$600,00;Yes;Bronze
627;  Quésia Esteves  ;quesiaesteves@empresa.com.br;  (11 ) 99412-1295  ;06/09/1969;Brasília;GO;85820515;600;04/08/2024;R$600,00;TRUE;Platinum
628;  Ana Barbosa  ;;  +5551942898415  ;12/03/1988;  Campinas  ;BA;83806-588;600;25-12-2024;R$ 600,00;Sim;Bronze
629;Vitória Cardoso;vitoriacardoso@yahoo.com.br;  55 62 972181872  ; 01/03/1973 ;  São Paulo  ;SP;98408-728;R$600,00;2025-05-10; 600,00 ;Não;Gold
630;Otávio Nogueira;otavionogueira@empresa.com.br;(67) 94571-8736;1987-07-16;Rio de Janeiro;DF;81163-264; 600,00 ;05/07/2025;600.00;No;Bronze
631;  Vitória Ferreira  ;vitoriaferreira@outlook.com;55 81 971735194;05 Jun 1950;Fortaleza;RJ;94673-198;R$600,00;2025-07-12; 600,00 ;Sim;Platinum
632;Rafael Queiroz;rafaelqueiroz@outlook.com;  55 71 966503259  ;20-04-1980;  Belém  ;CE;93011-163;600;2024-12-09;R$ 600,00;Não;Gold
633;Karen Yamamoto;karenyamamoto@gmail.com;;10/08/2006;Maringá;PE;81768-703;R$ 600,00;29-10-2024; 600,00 ;0;Platinum
634;Henrique Klein;henriqueklein@outlook.com;+5511913543215;1945-12-13;Belém;AM;91051-219;600;21/02/2024;R$ 600,00;FALSE;Bronze
635;Vitória Vieira;  vitoriavieira@yahoo.com.br  ;;11-06-1949;Recife;CE;87556-682; 600,00 ;27-08-2025; 600,00 ;FALSE;Bronze
636;Tiago Gonçalves;  tiagogoncalves@gmail.com  ;(67) 95705-3065;06/18/1951;  Campinas  ;AM;97873-367;600;06/04/2024;R$ 600,00;FALSE;Silver
637;Bruno Lima;brunolima@gmail.com;55 11 903147517;29/07/1968;  São Paulo  ;PE;84106-733;R$600,00;2024-09-04;R$600,00;   sim   ;Gold
638;Wagner Lima;wagnerlima@gmail,com;(51) 95475-6375;17-01-1979;Goiânia;SP;95052-550;R$600,00;04/02/2025;600.00;TRUE;Bronze
639;Yasmin Esteves;  yasminesteves@hotmail.com  ;(21 ) 99360-1652;07/04/1945;Campinas;PR;80456-155;600;27-02-2025;600.00;TRUE;Silver
640;Tiago Almeida;tiagoalmeida@outlook.com;92988978391;1972-12-18;  Florianópolis  ;AM;80277-905; 600,00 ;24/08/2024;R$600,00;1;Silver
641;Otávio Almeida;  otavioalmeida@hotmail,com  ;(81 ) 92655-4697;01/19/2003;Curitiba;PE;97113-586;600.00;24/06/2024;R$ 600,00;FALSE;Bronze
642;Yasmin Duarte;yasminduarte@hotmail.com;(79 ) 99322-8598;13/05/1991;Florianópolis;SP;82200-560;R$600,00;13/12/2024; 600,00 ;0;Silver
643;Felipe Zanetti;  felipezanetti@outlook.com  ;+5541984193262;03/06/1964;Londrina;PR;85095-060;600.00;10-05-2024; 600,00 ;No;Silver
644;Eduarda Xavier;eduardaxavier@gmail.com;(61 ) 90167-3073;1969-11-07;  Curitiba  ;PA;91769-870;600.00;14/05/2024;R$ 600,00;0;Platinum
645;  Yasmin Yamamoto  ;;(83 ) 93228-1047;21 Jun 1984;São Paulo;DF;84326786; 600,00 ;11-02-2025;600.00;Não;Silver
646;  Vitória Xavier  ;vitoriaxavier@outlook.com;  +5551995369698  ;01/01/1951;Curitiba;GO;83883-429; 600,00 ;15/06/2024;600;Não;Silver
647;Nátaly Mendes;natalymendes@gmail.com; (31) 99344-9390 ;09/11/2003;São Paulo;RS;99813788;-;2025-03-17;600;No;Gold
648;Mariana Ferreira;marianaferreira@hotmail.com;+5541914495841;23-05-2007;Campinas;GO;97491-752;600;03/06/2024; 600,00 ;   sim   ;Bronze
649;Nátaly Esteves;natalyesteves@outlook.com;+5583943194614;30-09-1961;Fortaleza;GO;88045-266;600;08-01-2025;R$600,00;No;Silver
650;Wagner Lima;wagnerlima737@empresa.com.br; (85) 96396-5400 ;20-11-1962;Maringá;GO;92878-395;600;2025-03-23;600;0;Gold
651;  Gabriela Ibrahim  ;gabrielaibrahim@hotmail.com;55 11 993826440;1998-06-19;Manaus;SC;89898-864;-;15-01-2025;R$600,00;1;Platinum
652;Iara Esteves;iaraesteves@empresa.com.br;(71 ) 90862-5338;03-01-1972;Recife;RJ;98565-422;R$600,00;06-08-2024;R$ 600,00;Sim;Platinum
653;Ana Almeida;anaalmeida@gmail.com;(51) 92327-2970;1959-01-13;  Maringá  ;BA;96563-816;600;13-10-2024;600;Yes;Platinum
654;Diego Pereira;diegopereira@hotmail.com;(91 ) 96732-6594;17 Oct 1996;Fortaleza;CE;95336003;R$600,00;2024-11-27;600.00;No;Silver
655;Wagner Lima;wagnerlima@yahoo.com.br;(81 ) 95332-9505;27/06/1956;  São Paulo  ;RJ;93940-027;R$600,00;2024-11-23;600.00;No;Bronze
656;Gabriela Yamamoto;  gabrielayamamoto@gmail.com  ;55 41 932457194;1998-11-30;Porto Alegre;PE;92239-989;600.00;11/05/2025;R$ 600,00;FALSE;Silver
657;Eduarda Ferreira;eduardaferreira@yahoo.com.br;51900235707;21 Dec 1982;Fortaleza;MG;83002929;600.00;24/12/2024;600.00;0;Platinum
658;Zuleica Duarte;  zuleicaduarte@hotmail.com  ;+5511980503042;10/22/2005;Goiânia;BA;94245-945;600.00;06-07-2024; 600,00 ;Não;Platinum
659;Karen Oliveira;karenoliveira@hotmail.com;(47 ) 92320-3644;01/20/1976;Belo Horizonte;RS;91591414;600;02/08/2025;600.00;Yes;Silver
660;  Lucas Uchoa  ;lucasuchoa@yahoo.com.br;  (86 ) 94008-2092  ; 1954-05-19 ;São Paulo;PA;83998-668;R$600,00;18/11/2024;600;   sim   ;Gold
